id,title,year,concepts,referenced_works,primary_topic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2963928582,Benchmarking Single-Image Dehazing and Beyond,2018,"['Benchmarking', 'Computer science', 'Benchmark (surveying)', 'Ranging', 'Artificial intelligence', 'Task (project management)', 'Image (mathematics)', 'Scale (ratio)', 'Computer vision', 'Physics', 'Geography', 'Business', 'Telecommunications', 'Marketing', 'Economics', 'Quantum mechanics', 'Management', 'Geodesy']","['W6664822242', 'W6745256573', 'W2077532029', 'W2099015219', 'W2565639579', 'W1803059841', 'W2296690173', 'W6702130928', 'W2088505316', 'W2028763589', 'W2741137940', 'W2161907179', 'W2117539524', 'W2570343428', 'W6620707391', 'W6785652829', 'W6742950897', 'W2206123561', 'W2963102887', 'W6743950911', 'W6660858114', 'W2781335552', 'W2795087793', 'W2114867966', 'W2779176852', 'W2128254161', 'W2028990532', 'W1923499759', 'W2065002911', 'W2912104034', 'W2125676229', 'W1806901794', 'W2010078026', 'W2559998447', 'W2155830983', 'W2150066425', 'W2132947399', 'W2465552163', 'W6600294690', 'W2013784666', 'W6647720530', 'W2536722097', 'W6605121731', 'W2147318913', 'W6727252148', 'W2156936307', 'W2467473805', 'W2765935119', 'W2606010747', 'W2256362396', 'W6726979445', 'W2110644821', 'W2097900287', 'W2081418206', 'W6676921226', 'W6676391317', 'W2963780738', 'W2121880036', 'W2792829624', 'W2073623229', 'W1965952683', 'W2340897893', 'W2155479981', 'W2162692770', 'W1982471090', 'W639708223', 'W1990592195', 'W2109616376', 'W125693051', 'W2763110165', 'W2626739722', 'W1967369969', 'W2113544260', 'W2519481857', 'W2056207324', 'W2963045776', 'W2331128040', 'W3105700508', 'W2760112017', 'W2962896538', 'W2613718673', 'W2518979500', 'W2766030009', 'W2748021867', 'W2991006905', 'W2037227137', 'W2963709863', 'W2953280900', 'W2040987733', 'W2746139371', 'W7682646', 'W2754480022', 'W3106250896', 'W2810033989', 'W2186094539']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W4211170237,… and the Cross-Section of Expected Returns,2015,"['Section (typography)', 'Cross section (physics)', 'Economics', 'Physics', 'Business', 'Quantum mechanics', 'Advertising']","['W6682825910', 'W3121453935', 'W2111082086', 'W4233783506', 'W3021580254', 'W6683975719', 'W2186294053', 'W2104737774', 'W3123642520', 'W3122647754', 'W1550962900', 'W3121401171', 'W2046519558', 'W4252042784', 'W3122163980', 'W2105963030', 'W2008694572', 'W2099841768', 'W4254389086', 'W2113208252', 'W2042103532', 'W1742241294', 'W2320868325', 'W3124112640', 'W1858542512', 'W3125807918', 'W3123432083', 'W186083216', 'W3123102296', 'W3121467893', 'W3124863268', 'W2025660970', 'W3124947604', 'W4206642182', 'W3122225907', 'W2525921207', 'W2119893456', 'W4238649772', 'W3123952677', 'W2111193193', 'W2116347131', 'W3124625647', 'W2128105362', 'W2118989259', 'W4230587762', 'W2101755808', 'W2110802991', 'W2028299022', 'W1995455337', 'W2734360053', 'W2110065044', 'W1986765826', 'W1596515083', 'W2027216466', 'W4231097497', 'W2084050624', 'W6634594672', 'W6678205945', 'W2546786881', 'W2111809923', 'W6635402876', 'W3023246137', 'W3121128063', 'W3122570839', 'W3125518972', 'W1578360381', 'W2082330181', 'W4242112531', 'W1560849420', 'W2077270034', 'W2191239928', 'W1939211161', 'W2129525919', 'W2166406699', 'W2044401046', 'W2171179474', 'W2141508110', 'W3122761064', 'W4245008071', 'W3122930026', 'W3124612669', 'W3122639747', 'W3124536539', 'W1935523286', 'W1589971660', 'W3122328496', 'W1975948073', 'W1999047814', 'W2132608841', 'W6683561687', 'W3125236983', 'W1606083065', 'W3123342491', 'W3122942031', 'W2735129959', 'W2148124701', 'W2015800048', 'W1948077284', 'W1496268815', 'W3124255794', 'W3126138541', 'W2019810426', 'W3121360084', 'W3122607546', 'W2167727518', 'W4250709376', 'W2016097698', 'W2122298188', 'W4244304946', 'W2164320228', 'W4229911693', 'W3125484325', 'W4205456135', 'W2166774283', 'W1978065645', 'W3126009762', 'W2083697222', 'W2074524292', 'W2765365912', 'W3121748598', 'W3124591263', 'W1976020937', 'W2154653496', 'W3123857648', 'W3125924213', 'W3121745201', 'W1959002763', 'W1975528691', 'W2011277479', 'W1637825166', 'W2116277545', 'W3122109202', 'W2122453568', 'W2047485150', 'W4241631103', 'W2051986033', 'W3124280494', 'W2160275010', 'W2110521063', 'W6788305661', 'W1636068256', 'W2215871435', 'W3121262606', 'W3123520455', 'W2024105897', 'W3124304323', 'W3126036462', 'W2068518739', 'W2126811976', 'W3125944002', 'W2117897510', 'W1824047490', 'W2104976021', 'W2091841926', 'W2074089196', 'W3121788621', 'W3125504280', 'W3126075822', 'W1991675125', 'W3123326355', 'W2150028781', 'W1994228146', 'W4239934782', 'W4232111244', 'W1995834279', 'W1985349674', 'W2151353604', 'W2104795328', 'W3125591525', 'W2032136732', 'W2006808353', 'W2165559086', 'W2092440222', 'W3123752263', 'W6676373007', 'W2075389364', 'W4251191357', 'W3124607016', 'W2091596451', 'W2069414789', 'W3122502943', 'W2152300555', 'W3122244915', 'W2118320195', 'W2101434526', 'W3124846795', 'W3125707959', 'W3123650247', 'W2115458502', 'W2113381189', 'W2118172567', 'W3121221872', 'W4214866000', 'W4295105599', 'W2269462924', 'W3121937246', 'W1485710628', 'W3124640994', 'W4233420185', 'W3123267500', 'W2501724844', 'W2135863416', 'W2124196922', 'W3125197555', 'W3121133555', 'W2038778086', 'W4242286729', 'W3122332765', 'W4249418128', 'W2117139076', 'W2018617521', 'W2267523289', 'W2124601071', 'W1271606005', 'W3122976065', 'W1753350838', 'W2005244413', 'W2164212499', 'W2040555509', 'W2139122730', 'W2119275043', 'W3121644661', 'W3126092076', 'W3125689160', 'W2115012618', 'W2123830992', 'W4205210034', 'W3161158266', 'W2121044470', 'W2081864176', 'W2036714085', 'W3122909691', 'W3123842350', 'W2163759112', 'W6734710536', 'W2150678305', 'W1976085669', 'W3123399361', 'W2041562263', 'W2118884888', 'W6681628767', 'W2260102536', 'W3121615409', 'W3125450452', 'W4232645116', 'W6637261936', 'W4248968880', 'W2055958150', 'W4248283403', 'W3125078907', 'W4229503937', 'W3125879967', 'W3123519783', 'W3123017331', 'W2124115302', 'W3124293159', 'W2134183041', 'W3121155631', 'W4237234735', 'W3121427646', 'W3125160727', 'W4233022031', 'W3125058002', 'W3124431622', 'W148329840', 'W4241319819', 'W3122776771', 'W2061927536', 'W2050031929', 'W3125665227', 'W3123862024', 'W3123758172', 'W3122005201', 'W3123852583', 'W3124238320', 'W2952085197', 'W3123957507', 'W3124911715', 'W2156576580', 'W3123178375', 'W2076593601', 'W3122815320', 'W2037967834', 'W2012518785', 'W2157346549', 'W2098762353', 'W4242595893', 'W1975269434', 'W1596347046', 'W2025710885', 'W3147280109', 'W3123081754', 'W3122118888', 'W3122325428', 'W3121252073', 'W3125791077', 'W2119143694', 'W3124126674', 'W2164695604', 'W2172685924', 'W4231712705', 'W1836277522', 'W2182051792', 'W1974530346', 'W2327826630', 'W3122554332', 'W2134807435', 'W2890913069', 'W3124580969', 'W1998677466', 'W3124639629', 'W1971432209', 'W2067814853', 'W3121190017', 'W2045045730', 'W2002882686', 'W2107601802', 'W4232634693', 'W3121362994', 'W2141901966', 'W2098206218', 'W2148965563', 'W3123494419', 'W2056917813', 'W2042634062', 'W2073465757', 'W3021190191', 'W3122189701', 'W2002840180', 'W2167558900', 'W2106019945', 'W2043464706', 'W2142043708', 'W6637733192', 'W3122722586', 'W4234317105', 'W3124763333', 'W4245924134', 'W1967298524', 'W4241063988', 'W2019713892', 'W2142105585', 'W1635341812', 'W2118778496', 'W3123451865', 'W4248390746', 'W3124447679', 'W2057758736', 'W6684947141', 'W6636217392', 'W2031913033', 'W2162888823', 'W2135445066', 'W1573041115', 'W4230661391', 'W2607747836', 'W2099107563', 'W3125961642', 'W6635731728', 'W2126105329', 'W3124908438', 'W2076438649', 'W2088782463', 'W3122680622', 'W2125905177', 'W2157374408', 'W4301620790', 'W2143152597', 'W2027837170', 'W2128620029', 'W2074248125', 'W4255821033', 'W3125146640', 'W2323670465', 'W2083725441', 'W3021302892', 'W2046394865', 'W2902954678', 'W3125776891', 'W3123852672', 'W2473749688', 'W2052522148', 'W2019729349', 'W1974449776', 'W3125346872', 'W2914802061', 'W2016965689', 'W1993585367', 'W1567614002', 'W2055073800', 'W2162883626', 'W2144570112', 'W2135606128', 'W3121786372', 'W2026085942', 'W3125605345', 'W2019195375', 'W3123326583', 'W2014389988', 'W2058846847', 'W2149180867', 'W1990940788', 'W2418639239', 'W2970171761', 'W2331384579', 'W3125206904', 'W1593455549', 'W2165318631', 'W3122105120', 'W3102222172', 'W2312560584', 'W1591099623', 'W2606860516', 'W3124646784', 'W1982516880', 'W2156457893', 'W1672049915', 'W3105460914', 'W3126127263', 'W1734712533', 'W2313215874']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2761946449,Planning Health Promotion Programs: An Intervention Mapping Approach,2017,"['Intervention mapping', 'Health promotion', 'Intervention (counseling)', 'Protocol (science)', 'Promotion (chess)', 'Nursing', 'Process management', 'Medicine', 'Medical education', 'Computer science', 'Business', 'Public health', 'Alternative medicine', 'Political science', 'Pathology', 'Law', 'Politics']",[],Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W1965746216,Green supply chain management: A review and bibliometric analysis,2015,"['Field (mathematics)', 'Supply chain management', 'Identification (biology)', 'Bibliometrics', 'Computer science', 'Supply chain', 'Management science', 'Data science', 'Systematic review', 'Data mining', 'Business', 'Engineering', 'Political science', 'MEDLINE', 'Marketing', 'Law', 'Mathematics', 'Biology', 'Pure mathematics', 'Botany']","['W2075467772', 'W1990457952', 'W3125412587', 'W2035881157', 'W2070083971', 'W2039466733', 'W2125910575', 'W2041632134', 'W2131681506', 'W2129968864', 'W1997383668', 'W2066636486', 'W2163692899', 'W1539510218', 'W2794339023', 'W2004605055', 'W2047940964', 'W2059978723', 'W2095727324', 'W2056714131', 'W1970593684', 'W2949130492', 'W2061520898', 'W2165215784', 'W2089575937', 'W2095442792', 'W1985401735', 'W2066721182', 'W1981944898', 'W2085287108', 'W2155398595', 'W2003510080', 'W2071630516', 'W1977041303', 'W2081089147', 'W2049447498', 'W2006852464', 'W2029157403', 'W1971676311', 'W1995265853', 'W1984625685', 'W2020360355', 'W2057954853', 'W6695650940', 'W2039810046', 'W2127202982', 'W2324019261', 'W2153093378', 'W2039042958', 'W2008393156', 'W6602386277', 'W6643216692', 'W2118622732', 'W2038920443', 'W2061936639', 'W2033494546', 'W2116859162', 'W2066158320', 'W2015333338', 'W1980137968', 'W1982055279', 'W2018021847', 'W2026816730', 'W2152441319', 'W2160444496', 'W2037811982', 'W2079663823', 'W1584550216', 'W2107505958', 'W3125505924', 'W2067189600', 'W2137188664', 'W1596411082', 'W1994280428', 'W2007775825', 'W2137559805', 'W1510280529', 'W2097048331', 'W2089560544', 'W1997311678', 'W2079913001', 'W1975509829', 'W2034845343', 'W2096317677', 'W2003524033', 'W2022692613', 'W2090838176', 'W2082695029', 'W2068346362', 'W2017051349', 'W1968492666', 'W2010453165', 'W2035986101', 'W2319794630', 'W3126768004', 'W2108584774', 'W3099768174', 'W1837097948', 'W2963978788', 'W1603746823', 'W2309584104', 'W4285719527', 'W2261304879', 'W2059503205', 'W1971990560', 'W1505999675', 'W4302335834', 'W2003074920', 'W4248443350', 'W58954717']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W3015183602,How many jobs can be done at home?,2020,"['Merge (version control)', 'Labour economics', 'Economics', 'Demographic economics', 'Business', 'Social distance', 'Coronavirus disease 2019 (COVID-19)', 'Computer science', 'Medicine', 'Infectious disease (medical specialty)', 'Pathology', 'Information retrieval', 'Disease']","['W3186544357', 'W6677105624', 'W3121499906', 'W2161708711', 'W3034723979', 'W3135404872', 'W3128864259', 'W6775691437', 'W6771619172', 'W6679921145', 'W3172877815', 'W2997233830', 'W3017676248', 'W3015789985', 'W3121735433', 'W3127136835', 'W4236198627', 'W2133156610', 'W3033585192', 'W3122971337', 'W3199964764', 'W3012810573', 'W3026808997', 'W3014364737', 'W3124919391', 'W2113312224', 'W3024148276', 'W3124658330', 'W3023559614']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W1980544129,Explaining Job Polarization: Routine-Biased Technological Change and Offshoring,2014,"['Offshoring', 'Economics', 'Polarization (electrochemistry)', 'Technological change', 'Technical change', 'Labour economics', 'Micro level', 'Job creation', 'Microeconomics', 'Macroeconomics', 'Business', 'Economic impact analysis', 'Productivity', 'Outsourcing', 'Marketing', 'Chemistry', 'Physical chemistry']","['W3124827607', 'W3124401164', 'W3125109350', 'W2048593579', 'W2892380133', 'W3121499906', 'W2143760060', 'W3125121094', 'W2145246914', 'W2158550634', 'W1980544129', 'W2002007234', 'W2029320109', 'W2107497267', 'W1601834727', 'W2134826163', 'W1982020224', 'W2175877536', 'W1990932381', 'W3122347788', 'W2050482467', 'W2108220464', 'W1507130158', 'W2106022734', 'W3124566832', 'W1821977771', 'W4238817359', 'W3124990081', 'W2135252376', 'W3122209425', 'W2231407740', 'W3126044971', 'W19504023', 'W1519290939', 'W2102292466']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2147072925,Using and Reporting the Delphi Method for Selecting Healthcare Quality Indicators: A Systematic Review,2011,"['Delphi method', 'Delphi', 'Quality (philosophy)', 'Health care', 'Process (computing)', 'Computer science', 'Process management', 'Data science', 'Management science', 'Business', 'Engineering', 'Political science', 'Epistemology', 'Philosophy', 'Law', 'Operating system', 'Artificial intelligence']","['W186914685', 'W2050896824', 'W1852344717', 'W2116717247', 'W4247483353', 'W3006405313', 'W2131214579', 'W2027680624', 'W2168909631', 'W2039906750', 'W112096529', 'W2407822262', 'W657100701', 'W7043023576', 'W2151839836', 'W2133750739', 'W1967766053', 'W2182118126', 'W2049517753', 'W2163180962', 'W1976446230', 'W144826560', 'W2047525085', 'W1982511475', 'W6602679508', 'W66635186', 'W2120466436', 'W2054273968', 'W2055271221', 'W2075979240', 'W2951226105', 'W2010267058', 'W1533243934', 'W2026813391', 'W1976498473', 'W4247006859', 'W2118589815', 'W2146737133', 'W2063390718', 'W2034442460', 'W2129367519', 'W2119624893', 'W2115389344', 'W2004868876', 'W1914354675', 'W2125779108', 'W2119627922', 'W2166858912', 'W4245560461', 'W2019398887', 'W2320274530', 'W2168433147', 'W1512542755', 'W2022425641', 'W3139553455', 'W4300882975', 'W2323208892', 'W2047805825', 'W2127091918', 'W2110930369']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W3017735571,COVID-19: 20 countries’ higher education intra-period digital pedagogy responses,2020,"['Coronavirus disease 2019 (COVID-19)', 'Typology', 'Pandemic', 'Higher education', 'Government (linguistics)', 'Curriculum', '2019-20 coronavirus outbreak', 'Period (music)', 'Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)', 'Political science', 'Isolation (microbiology)', 'Order (exchange)', 'Public relations', 'Pedagogy', 'Sociology', 'Business', 'Medicine', 'Anthropology', 'Acoustics', 'Biology', 'Outbreak', 'Pathology', 'Linguistics', 'Infectious disease (medical specialty)', 'Law', 'Virology', 'Microbiology', 'Philosophy', 'Physics', 'Disease', 'Finance']","['W4413550552', 'W1980269178', 'W4413515784', 'W3007546470', 'W4413551030', 'W271956344']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2432612777,Policy: Map the interactions between Sustainable Development Goals,2016,"['Sustainable development', 'Environmental resource management', 'Business', 'Environmental planning', 'Computer science', 'Geography', 'Environmental science', 'Biology', 'Ecology']","['W2039277155', 'W2126902408', 'W2188672152']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2096178490,Information Privacy Research: An Interdisciplinary Review,2011,"['Information privacy', 'Business', 'Information system', 'Knowledge management', 'Engineering ethics', 'Internet privacy', 'Sociology', 'Psychology', 'Computer science', 'Political science', 'Engineering', 'Law']","['W2047694710', 'W3121738490', 'W1972384610', 'W428053807', 'W3125958140', 'W1569322941', 'W17971971', 'W3128788196', 'W2135027865', 'W1986969429', 'W2150259682', 'W1835495942', 'W1546377949', 'W2977917803', 'W3124336837', 'W1967359578', 'W2139491679', 'W644671330', 'W599241315', 'W2036549895', 'W1969480723', 'W2041161016', 'W1585810849', 'W1967626532', 'W3122806802', 'W2013819728', 'W638205405', 'W2027311508', 'W2012915612', 'W651536076', 'W1592868655', 'W2044598205', 'W3124438205', 'W1997339698', 'W630871397', 'W610340451', 'W1982860201', 'W1967310867', 'W1514854219', 'W1526909717', 'W2123534889', 'W2018134621', 'W115747291', 'W3184218770', 'W2030893012', 'W2910963103', 'W2798348632', 'W2056298598', 'W2102234166', 'W2019734760', 'W368457054', 'W2155773603', 'W1952553554', 'W2479034871', 'W2062345585', 'W2071842524', 'W2105485775', 'W101953049', 'W1553023850', 'W1996904217', 'W2396771569', 'W1486826371', 'W2065540129', 'W1964846355', 'W2017433176', 'W1999026095', 'W2406564619', 'W123962570', 'W1981576151', 'W208030087', 'W2059664338', 'W3122016839', 'W1527470619', 'W1545190392', 'W1484626961', 'W1948417575', 'W2074025456', 'W1511403766', 'W2065942229', 'W15087292', 'W3125068085', 'W2018736781', 'W2065342227', 'W1513263944', 'W2110426016', 'W1545515041', 'W2009900466', 'W2145730848', 'W2085574436', 'W2114220294', 'W2505916263', 'W2015464936', 'W2010119693', 'W1505817364', 'W1708393801', 'W1991473847', 'W2102131799', 'W2092896424', 'W26522192', 'W2007192761', 'W2164600289', 'W2021155942', 'W2014471472', 'W1981085689', 'W72496981', 'W2022122406', 'W2034536844', 'W1585187759', 'W3125213109', 'W2295117679', 'W2162789680', 'W2335888457', 'W1979132395', 'W2082324698', 'W2015430968', 'W2154767394', 'W2078824048', 'W2163653160', 'W1973434975', 'W2140975169', 'W2136367040', 'W2039669983', 'W2082376362', 'W1479918017', 'W1596057795', 'W1970951430', 'W1499604882', 'W2129385444', 'W1964909158', 'W2065189722', 'W1930699247', 'W1971230468', 'W1971260361', 'W2050033277', 'W2036144466', 'W2069614095', 'W2104483449', 'W2905430440', 'W2025398397', 'W86667778', 'W586820337', 'W2016443767', 'W2021274270', 'W2010030342', 'W2013375003', 'W404959731', 'W2116174259', 'W1979565489', 'W2607558581', 'W2031226877', 'W2005948313', 'W1596542548', 'W2157653651', 'W1522584825', 'W2169101582', 'W1502608935', 'W2036389121', 'W2171728588', 'W2020382331', 'W2120155828', 'W2080073264', 'W2131703669', 'W2031611173', 'W2018950561', 'W1991246983', 'W336632434', 'W2054829028', 'W1564545270', 'W2139348800', 'W2098954524', 'W1548116275', 'W2132588982', 'W2073396684', 'W2018488903', 'W2103966806', 'W1542871742', 'W2034447377', 'W2116971390', 'W1970614016', 'W1981285664', 'W2106457623', 'W2115626026', 'W576982666', 'W2071581457', 'W2009544895', 'W2017967879', 'W2908604349', 'W2006275943', 'W200606544', 'W1551758230', 'W2126690184', 'W2072295764', 'W655548690', 'W1987690498', 'W2100767128', 'W2143002484', 'W1980864917', 'W2107211241', 'W1547183878', 'W2098230852', 'W599339320', 'W3122793277', 'W2008274335', 'W2108118456', 'W1480201135', 'W1988921067', 'W1580044082', 'W2139899510', 'W2150045067', 'W1969502195', 'W1567184802', 'W1995006095', 'W2237538561', 'W2015546989', 'W658841047', 'W609050020', 'W1505028910', 'W2026485478', 'W2034731144', 'W1515071561', 'W641893124', 'W2132024542', 'W330369153', 'W2023001641', 'W1516717784', 'W3122338044', 'W2133416319', 'W2908693035', 'W1972628212', 'W2140246970', 'W579030513', 'W617207591', 'W2015071122', 'W2014699457', 'W2051649644', 'W2048013609', 'W569787660', 'W4285719527', 'W2141537234', 'W2074189534', 'W2098589680', 'W2041786654', 'W2088072755', 'W2057471541', 'W2341773733', 'W2015962389', 'W2120238053', 'W2147211967', 'W1972281934', 'W1994325058', 'W1965776281', 'W2057842517', 'W1963541890', 'W2066706159', 'W1532637697', 'W2516548176', 'W2039021323', 'W2108026043', 'W91003153', 'W2165469275', 'W1976845351', 'W2145523306', 'W2064771605', 'W2135342025', 'W196832750', 'W1607105911', 'W2072543372', 'W1596263111', 'W2134817134', 'W606485656', 'W55454765', 'W2142899554', 'W2152550254', 'W1519050373', 'W2059311829', 'W120482494', 'W1536600217', 'W1568031129', 'W2156491184', 'W1561281328', 'W566149785', 'W2075696786', 'W2166140580', 'W2020309074', 'W2228377044', 'W2016773462', 'W2155595349', 'W2038118490', 'W2084596687', 'W2126386868', 'W2055017535', 'W2909108611', 'W289500721', 'W2057364222', 'W2160590724', 'W1585486752', 'W118929524', 'W49231103', 'W1557174399', 'W2098924052', 'W1891273414', 'W2066004246', 'W2134584038', 'W6814781', 'W1997353228', 'W3161754175', 'W1982136062', 'W2076111670', 'W2593875550', 'W604987422', 'W2798779790', 'W2061548714', 'W2151619510', 'W2041392455', 'W1992115987', 'W1584564241', 'W1605841481', 'W2102303925', 'W2117241463', 'W2109350563', 'W2187227682', 'W1513460971', 'W1628473736', 'W1995209713', 'W2068794380', 'W2013358199', 'W2051730162', 'W2142058045', 'W2209151636', 'W2131177617', 'W1492586516', 'W2172060369', 'W2093069380', 'W2102796456', 'W2056201098', 'W128543221', 'W2036286075', 'W2055666942', 'W2151370135', 'W2084963271', 'W2144501061', 'W1964600062', 'W1517065766', 'W588085860', 'W2096647703', 'W2158522377', 'W2004851324', 'W2251566350', 'W2111628838', 'W1983474910', 'W43945445', 'W355995824', 'W647774363', 'W1496436366', 'W644632436', 'W1996189363', 'W2097427281', 'W2168274437', 'W1528664920', 'W1554335883', 'W2013646055', 'W2162739331', 'W2911209813', 'W1538550440', 'W2159269708', 'W2068416123', 'W2152129980', 'W1978837826', 'W569837257', 'W2026066686', 'W2009398118', 'W1499092603', 'W2084221574', 'W2055991424', 'W617030217', 'W2910360072', 'W1975820310', 'W1678917461', 'W1539738334', 'W1985749074', 'W2047962449', 'W2148111566', 'W2002787959', 'W1603650362', 'W2154744054', 'W1491137701', 'W2081578468', 'W2326992605', 'W2119486295', 'W1559489076', 'W1538573233', 'W1996516136', 'W1979367373', 'W2091840223', 'W1972808573', 'W1483749940', 'W2050412482', 'W2133307234', 'W1540787725', 'W2293403710', 'W2107068691', 'W2098296412', 'W1971219113', 'W1985943329', 'W2004070677', 'W2132711073', 'W2088250690', 'W612070450', 'W1987495074', 'W606623676', 'W2158500945', 'W2098937825', 'W1481373788', 'W2798291436', 'W3123012225', 'W137483831', 'W1590748682', 'W2089228830', 'W2006672970', 'W1976731308', 'W1534859880', 'W2001183299', 'W2015000462', 'W1489034309', 'W2118501966', 'W1594208888', 'W587969862', 'W1540022642', 'W2002698441', 'W1989340744', 'W2909991580', 'W2089459821', 'W2006436563', 'W1603237947', 'W1977994226', 'W11024128', 'W4302571548', 'W2973127713', 'W1506796649', 'W2045051325', 'W2142625802', 'W2094817506', 'W2052019733', 'W2068428128', 'W2019433489', 'W2111617027', 'W2037140286', 'W2006896671', 'W2081076889', 'W2067926774', 'W1499591267', 'W618280834', 'W2113977894', 'W656161623', 'W1537631067', 'W2170405424', 'W2163241745', 'W199126687', 'W1974071463', 'W2018619933', 'W649594364', 'W53205194', 'W1526798278', 'W2013013629', 'W2082213477', 'W638362376', 'W2046021370', 'W1494682644', 'W623514167', 'W1525396709', 'W1976478189', 'W2074897412', 'W2073242082', 'W2124786063', 'W2016563917', 'W2064760921', 'W1527265743', 'W1493360506', 'W1547956122', 'W2143079631', 'W1599018721', 'W2121891701', 'W560342346', 'W2160840451', 'W2102155487', 'W2011682533', 'W2107630648', 'W2057447351', 'W612616785', 'W2133857770', 'W1990328499', 'W1996838830', 'W606066741', 'W1973821555', 'W2007690016', 'W2316966198', 'W1977276180', 'W1484252823', 'W1998723483', 'W1981447419', 'W1514314839', 'W2157989366', 'W645421844']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
